DATE,TIME,VOLTAGE,CURRENT,PF,POWER (KW),"""WEEKEND/WEEKDAY""",SEASON,Temp (F),Humidity (%),Substation Shutdown,F1,F2,F3,F4,Jul-Oct-,Rainy,0
,06:00:00,11.5,74,0.95,1400,1,1,81,38,,,,,,,,
,07:00:00,11.4,96,0.95,1801,1,1,85,28,,,,,,,,
,08:00:00,11.4,104,0.95,1951,1,1,85,28,,,,,,,,
,09:00:00,11.6,116,0.95,2214,1,1,85,28,,,,,,,,
,10:00:00,11.4,122,0.95,2288,1,1,81,44,,,,,,,,
,11:00:00,11.5,116,0.95,2195,1,1,81,44,,,,,,,,
,12:00:00,11.5,113,0.95,2138,1,1,81,44,,,,,,,,
,13:00:00,11.5,107,0.95,2025,1,1,73,72,,,,,,,,
,14:00:00,11.5,107,0.95,2025,1,1,73,72,,,,,,,,
,15:00:00,11.5,107,0.95,2025,1,1,73,72,,,,,,,,
,16:00:00,11.5,110,0.95,2081,1,1,73,76,,,,,,,,
,17:00:00,11.5,113,0.95,2138,1,1,73,76,,,,,,,,
,18:00:00,11.5,83,0.95,1571,1,1,73,76,,,,,,,,
,19:00:00,11.6,82,0.95,1565,1,1,68,92,,,,,,,,
,20:00:00,11.6,60,0.95,1145,1,1,68,92,,,,,,,,
,21:00:00,11.6,58,0.95,1107,1,1,68,92,,,,,,,,
,22:00:00,11.6,54,0.95,1031,1,1,71,82,,,,,,,,
,23:00:00,11.6,48,0.95,916,1,1,71,82,,,,,,,,
,00:00:00,11.7,44,0.95,847,1,1,71,82,,,,,,,,
29-11-2021,01:00:00,11.6,72,0.91,1316,0,1,73,59,,,,,,,,
,02:00:00,11.6,72,0.91,1316,0,1,73,59,,,,,,,,
,03:00:00,11.5,72,0.91,1305,0,1,73,59,,,,,,,,
,04:00:00,11.5,72,0.91,1305,0,1,79,47,,,,,,,,
,05:00:00,11.4,74,0.91,1330,0,1,79,47,,,,,,,,
,06:00:00,11.4,74,0.91,1330,0,1,79,47,,,,,,,,
,07:00:00,11.3,93,0.91,1656,0,1,82,36,,,,,,,,
,08:00:00,11.3,97,0.91,1728,0,1,82,36,,,,,,,,
,09:00:00,11.4,105,0.91,1887,0,1,82,36,,,,,,,,
,10:00:00,11.4,105,0.91,1887,0,1,80,47,,,,,,,,
,11:00:00,11.5,99,0.91,1794,0,1,80,47,,,,,,,,
,12:00:00,11.5,99,0.91,1794,0,1,80,47,,,,,,,,
,13:00:00,11.5,99,0.91,1794,0,1,75,67,,,,,,,,
,14:00:00,11.5,99,0.91,1794,0,1,75,67,,,,,,,,
,15:00:00,11.5,103,0.91,1867,0,1,75,67,,,,,,,,
,16:00:00,11.5,103,0.91,1867,0,1,72,74,,,,,,,,
,17:00:00,11.5,97,0.91,1758,0,1,72,74,,,,,,,,
,18:00:00,11.6,96,0.91,1755,0,1,72,74,,,,,,,,
,19:00:00,11.6,62,0.91,1134,0,1,72,80,,,,,,,,
,20:00:00,11.6,60,0.91,1097,0,1,72,80,,,,,,,,
,21:00:00,11.6,58,0.91,1060,0,1,72,80,,,,,,,,
,22:00:00,11.6,54,0.91,987,0,1,72,89,,,,,,,,
,23:00:00,11.6,48,0.91,878,0,1,72,89,,,,,,,,
,00:00:00,11.7,44,0.91,811,0,1,72,89,,,,,,,,
30-11-2021,01:00:00,11.5,84,0.93,1556,0,1,74,51,,,,,,,,
,02:00:00,11.5,84,0.93,1556,0,1,74,51,,,,,,,,
,03:00:00,11.5,84,0.93,1556,0,1,74,51,,,,,,,,
,04:00:00,11.5,84,0.93,1556,0,1,83,35,,,,,,,,
,05:00:00,11.4,84,0.93,1543,0,1,83,35,,,,,,,,
,06:00:00,11.3,84,0.93,1529,0,1,83,35,,,,,,,,
,07:00:00,11.4,101,0.93,1855,0,1,85,30,,,,,,,,
,08:00:00,11.3,111,0.93,2020,0,1,85,30,,,,,,,,
,09:00:00,11.4,112,0.93,2057,0,1,85,30,,,,,,,,
,10:00:00,11.4,112,0.93,2057,0,1,80,35,,,,,,,,
,11:00:00,11.4,112,0.93,2057,0,1,80,35,,,,,,,,
,12:00:00,11.5,116,0.93,2149,0,1,80,35,,,,,,,,
,13:00:00,11.5,107,0.93,1982,0,1,73,71,,,,,,,,
,14:00:00,11.4,106,0.93,1946,0,1,73,71,,,,,,,,
,15:00:00,11.4,112,0.93,2057,0,1,73,71,,,,,,,,
,16:00:00,11.5,117,0.93,2167,0,1,70,74,,,,,,,,
,17:00:00,11.4,107,0.93,1965,0,1,70,74,,,,,,,,
,18:00:00,11.6,102,0.93,1906,0,1,70,74,,,,,,,,
,19:00:00,11.6,62,0.93,1158,0,1,71,80,,,,,,,,
,20:00:00,11.8,61,0.93,1159,0,1,71,80,,,,,,,,
,21:00:00,11.6,57,0.93,1065,0,1,71,80,,,,,,,,
,22:00:00,11.6,50,0.93,934,0,1,67,88,,,,,,,,
,23:00:00,11.7,44,0.93,829,0,1,67,88,,,,,,,,
,00:00:00,11.7,44,0.93,829,0,1,67,88,,,,,,,,
01-12-2021,01:00:00,11.8,74,0.94,1422,0,1,71,76,,,,,,,,
,02:00:00,11.8,74,0.94,1422,0,1,71,76,,,,,,,,
,03:00:00,11.8,74,0.94,1422,0,1,71,76,,,,,,,,
,04:00:00,11.8,74,0.94,1422,0,1,82,40,,,,,,,,
,05:00:00,11.8,74,0.94,1422,0,1,82,40,,,,,,,,
,06:00:00,11.8,81,0.94,1556,0,1,82,40,,,,,,,,
,07:00:00,11.8,102,0.94,1960,0,1,85,30,,,,,,,,
,08:00:00,11.8,112,0.94,2152,0,1,85,30,,,,,,,,
,09:00:00,11.4,120,0.94,2227,0,1,85,30,,,,,,,,
,10:00:00,11.4,126,0.94,2339,0,1,81,40,,,,,,,,
,11:00:00,11.4,133,0.94,2469,0,1,81,40,,,,,,,,
,12:00:00,11.4,126,0.94,2339,0,1,81,40,,,,,,,,
,13:00:00,11.5,112,0.94,2097,0,1,73,76,,,,,,,,
,14:00:00,11.5,124,0.94,2322,0,1,73,76,,,1,,,,,
,15:00:00,11.4,119,0.94,2209,0,1,73,76,,,1,,,,,
,16:00:00,11.4,112,0.94,2079,0,1,71,87,,,,,,,,
,17:00:00,11.5,98,0.94,1835,0,1,71,87,,,,,,,,
,18:00:00,11.6,62,0.94,1171,0,1,71,87,,,,,,,,
,19:00:00,11.6,63,0.94,1190,0,1,68,84,,,,,,,,
,20:00:00,11.6,61,0.94,1152,0,1,68,84,,,,,,,,
,21:00:00,11.6,54,0.94,1020,0,1,68,84,,,,,,,,
,22:00:00,11.6,53,0.94,1001,0,1,67,94,,,,,,,,
,23:00:00,11.6,46,0.94,869,0,1,67,94,,,,,,,,
,00:00:00,11.6,44,0.94,831,0,1,67,94,,,,,,,,
02-12-2021,01:00:00,11.6,74,0.95,1412,0,1,69,91,,,,,,,,
,02:00:00,11.6,74,0.95,1412,0,1,69,91,,,,,,,,
,03:00:00,11.6,74,0.95,1412,0,1,69,91,,,,,,,,
,04:00:00,11.5,78,0.95,1476,0,1,78,61,,,,,,,,
,05:00:00,11.5,78,0.95,1476,0,1,78,61,,,,,,,,
,06:00:00,11.4,90,0.95,1688,0,1,78,61,,,,,,,,
,07:00:00,11.2,104,0.95,1917,0,1,84,40,,,,,,,,
,08:00:00,11.5,121,0.95,2290,0,1,84,40,,,,,,,,
,09:00:00,11.5,117,0.95,2214,0,1,84,40,,,,,,,,
,10:00:00,11.5,113,0.95,2138,0,1,81,45,,,,,,,,
,11:00:00,11.5,115,0.95,2176,0,1,81,45,,,,,,,,
,12:00:00,11.6,122,0.95,2329,0,1,81,45,,1,,1,,,,
,13:00:00,11.3,122,0.95,2268,0,1,76,67,,,,,,,,
,14:00:00,11.3,120,0.95,2231,0,1,76,67,,,,,,,,
,15:00:00,11.3,118,0.95,2194,0,1,76,67,,,,,,,,
,16:00:00,11.3,118,0.95,2194,0,1,73,83,,,,,,,,
,17:00:00,11.3,115,0.95,2138,0,1,73,83,,,,,,,,
,18:00:00,11.3,105,0.95,1952,0,1,73,83,,,,,,,,
,19:00:00,11.6,63,0.95,1202,0,1,69,95,,,,,,,,
,20:00:00,11.6,60,0.95,1145,0,1,69,95,,,,,,,,
,21:00:00,11.6,54,0.95,1031,0,1,69,95,,,,,,,,
,22:00:00,11.6,51,0.95,973,0,1,70,93,,,,,,,,
,23:00:00,11.6,46,0.95,878,0,1,70,93,,,,,,,,
,00:00:00,11.6,44,0.95,840,0,1,70,93,,,,,,,,
03-12-2021,01:00:00,11.6,79,0.94,1492,0,1,73,81,,,,,,,,
,02:00:00,11.6,79,0.94,1492,0,1,73,81,,,,,,,,
,03:00:00,11.6,79,0.94,1492,0,1,73,81,,,,,,,,
,04:00:00,11.6,79,0.94,1492,0,1,80,59,,,,,,,,
,05:00:00,11.5,86,0.94,1610,0,1,80,59,,,,,,,,
,06:00:00,11.3,93,0.94,1711,0,1,80,59,,,,,,,,
,07:00:00,11.3,105,0.94,1932,0,1,86,41,,,,,,,,
,08:00:00,11.4,119,0.94,2209,0,1,86,41,,,,,,,,
,09:00:00,11.4,126,0.94,2339,0,1,86,41,,,,,,,,
,10:00:00,11.4,121,0.94,2246,0,1,80,56,,,,,,,,
,11:00:00,11.5,128,0.94,2397,0,1,80,56,,1,,,,,,
,12:00:00,11.4,124,0.94,2302,0,1,80,56,,,,,,,,
,13:00:00,11.5,126,0.94,2359,0,1,73,79,,,,,,,,
,14:00:00,11.5,124,0.94,2322,0,1,73,79,,,,,,,,
,15:00:00,11.5,122,0.94,2284,0,1,73,79,,,,,,,,
,16:00:00,11.4,126,0.94,2339,0,1,70,85,,,,,,,,
,17:00:00,11.5,120,0.94,2247,0,1,70,85,,,,,,,,
,18:00:00,11.7,112,0.94,2133,0,1,70,85,,,,,,,,
,19:00:00,11.6,62,0.94,1171,0,1,72,86,,,,,,,,
,20:00:00,11.6,62,0.94,1171,0,1,72,86,,,,,,,,
,21:00:00,11.6,54,0.94,1020,0,1,72,86,,,,,,,,
,22:00:00,11.7,48,0.94,914,0,1,67,92,,,,,,,,
,23:00:00,11.7,44,0.94,838,0,1,67,92,,,,,,,,
,00:00:00,11.7,44,0.94,838,0,1,67,92,,,,,,,,
04-12-2021,01:00:00,11.6,74,0.94,1398,0,1,71,82,,,,,,,,
,02:00:00,11.6,74,0.94,1398,0,1,71,82,,,,,,,,
,03:00:00,11.6,74,0.94,1398,0,1,71,82,,,,,,,,
,04:00:00,11.6,74,0.94,1398,0,1,71,82,,,,,,,,
,05:00:00,11.5,78,0.94,1460,0,1,71,82,,,,,,,,
,06:00:00,11.6,96,0.94,1813,0,1,84,31,,,,,,,,
,07:00:00,11.4,116,0.94,2153,0,1,84,31,,,,,,,,
,08:00:00,11.4,124,0.94,2302,0,1,84,31,,,,,,,,
,09:00:00,11.5,129,0.94,2415,0,1,84,31,,,,,,,,
,10:00:00,11.5,124,0.94,2322,0,1,81,40,,,,,,,,
,11:00:00,11.4,124,0.94,2302,0,1,81,40,,,,,,,,
,12:00:00,11.5,126,0.94,2359,0,1,81,40,,,,,,,,
,13:00:00,11.5,131,0.94,2453,0,1,72,76,,,,,,,,
,14:00:00,11.5,130,0.94,2434,0,1,72,76,,,,,,,,
,15:00:00,11.4,131,0.94,2431,0,1,72,76,,,,,,,,
,16:00:00,11.4,134,0.94,2487,0,1,69,85,,,,,,,,
,17:00:00,11.5,122,0.94,2284,0,1,69,85,,,,,,,,
,18:00:00,11.7,115,0.94,2191,0,1,69,85,,,,,,,,
,19:00:00,11.7,62,0.94,1181,0,1,68,88,,,,,,,,
,20:00:00,11.7,50,0.94,952,0,1,68,88,,,,,,,,
,21:00:00,11.7,55,0.94,1048,0,1,68,88,,,,,,,,
,22:00:00,11.7,50,0.94,952,0,1,68,88,,,,,,,,
,23:00:00,11.7,44,0.94,838,0,1,68,88,,,,,,,,
,00:00:00,11.7,44,0.94,838,0,1,71,89,,,,,,,,
05-12-2021,01:00:00,11.6,74,0.94,1398,1,1,71,89,,,,,,,,
,02:00:00,11.6,74,0.94,1398,1,1,71,89,,,,,,,,
,03:00:00,11.6,74,0.94,1398,1,1,71,89,,,,,,,,
,04:00:00,11.5,74,0.94,1386,1,1,81,48,,,,,,,,
,05:00:00,11.4,80,0.94,1485,1,1,81,48,,,,,,,,
,06:00:00,11.3,93,0.94,1711,1,1,81,48,,,,,,,,
,07:00:00,11.2,104,0.94,1896,1,1,85,32,,,,,,,,
,08:00:00,11.4,112,0.94,2079,1,1,85,32,,,,,,,,
,09:00:00,11.4,139,0.94,2580,1,1,85,32,,,,,,,,
,10:00:00,11.3,147,0.94,2704,1,1,82,44,,,,,,,,
,11:00:00,11.3,151,0.94,2778,1,1,82,44,,,,,,,,
,12:00:00,11.3,151,0.94,2778,1,1,82,44,,,,,,,,
,13:00:00,11.4,146,0.94,2710,1,1,73,81,,,,,,,,
,14:00:00,11.5,138,0.94,2584,1,1,73,81,,,,,,,,
,15:00:00,11.5,138,0.94,2584,1,1,73,81,,,,,,,,
,16:00:00,11.4,139,0.94,2580,1,1,70,87,,,,,,,,
,17:00:00,11.5,120,0.94,2247,1,1,70,87,,,,,,,,
,18:00:00,11.6,118,0.94,2229,1,1,70,87,,,,,,,,
,19:00:00,11.7,62,0.94,1181,1,1,70,87,,,,,,,,
,20:00:00,11.7,58,0.94,1105,1,1,67,90,,,,,,,,
,21:00:00,11.7,55,0.94,1048,1,1,67,90,,,,,,,,
,22:00:00,11.7,50,0.94,952,1,1,67,90,,,,,,,,
,23:00:00,11.7,44,0.94,838,1,1,67,90,,,,,,,,
,00:00:00,11.7,44,0.94,838,1,1,67,90,,,,,,,,
06-12-2021,01:00:00,11.5,83,0.95,1571,0,1,72,84,,,,,,,,
,02:00:00,11.5,83,0.95,1571,0,1,72,84,,,,,,,,
,03:00:00,11.5,83,0.95,1571,0,1,72,84,,,,,,,,
,04:00:00,11.5,83,0.95,1571,0,1,83,56,,,,,,,,
,05:00:00,11.4,89,0.95,1669,0,1,83,56,,,,,,,,
,06:00:00,11.2,99,0.95,1824,0,1,83,56,,,,,,,,
,07:00:00,11.2,117,0.95,2156,0,1,87,39,,,,,,,,
,08:00:00,11.3,125,0.95,2324,0,1,87,39,,,,,,,,
,09:00:00,11.2,132,0.95,2433,0,1,87,39,,,,,,,,
,10:00:00,11.3,128,0.95,2380,0,1,82,55,,,,,,,,
,11:00:00,11.2,130,0.95,2396,0,1,82,55,,,,,,,,
,12:00:00,11.4,130,0.95,2439,0,1,82,55,,,,,,,,
,13:00:00,11.4,124,0.95,2326,0,1,73,78,,,,,,,,
,14:00:00,11.4,122,0.95,2288,0,1,73,78,,,,,,,,
,15:00:00,11.4,122,0.95,2288,0,1,73,78,,,,,,,,
,16:00:00,11.3,124,0.95,2306,0,1,70,83,,,,,,,,
,17:00:00,11.4,116,0.95,2176,0,1,70,83,,,,,,,,
,18:00:00,11.8,109,0.95,2116,0,1,70,83,,,,,,,,
,19:00:00,11.7,61,0.95,1174,0,1,68,90,,,,,,,,
,20:00:00,11.7,61,0.95,1174,0,1,68,90,,,,,,,,
,21:00:00,11.6,51,0.95,973,0,1,68,90,,,,,,,,
,22:00:00,11.6,49,0.95,935,0,1,66,92,,,,,,,,
,23:00:00,11.6,44,0.95,840,0,1,66,92,,,,,,,,
,00:00:00,11.5,44,0.95,833,0,1,66,92,,,,,,,,
07-12-2021,01:00:00,11.4,69,0.94,1281,0,1,71,89,,,,,,,,
,02:00:00,11.4,69,0.94,1281,0,1,71,89,,,,,,,,
,03:00:00,11.4,69,0.94,1281,0,1,71,89,,,,,,,,
,04:00:00,11.4,69,0.94,1281,0,1,81,52,,,,,,,,
,05:00:00,11.4,78,0.94,1448,0,1,81,52,,,,,,,,
,06:00:00,11.4,89,0.94,1652,0,1,81,52,,,,,,,,
,07:00:00,11.2,134,0.94,2443,0,1,84,37,,,,,,,,
,08:00:00,11.2,144,0.94,2626,0,1,84,37,,,,,,,,
,09:00:00,11.5,149,0.94,2790,0,1,84,37,,,,,,,,
,10:00:00,11.5,140,0.94,2621,0,1,81,44,,,,,,,,
,11:00:00,11.5,144,0.94,2696,0,1,81,44,,,,,,,,
,12:00:00,11.4,139,0.94,2580,0,1,81,44,,,,,,,,
,13:00:00,11.6,141,0.94,2663,0,1,73,79,,,,,,,,
,14:00:00,11.2,136,0.94,2480,0,1,73,79,,,,,,,,
,15:00:00,11.3,120,0.94,2208,0,1,73,79,,,1,,,,,
,16:00:00,11.2,132,0.94,2407,0,1,70,89,,,1,,,,,
,17:00:00,11.5,140,0.94,2621,0,1,70,89,,,,,,,,
,18:00:00,11.7,122,0.94,2324,0,1,70,89,,,,,,,,
,19:00:00,11.7,61,0.94,1162,0,1,67,90,,,,,,,,
,20:00:00,11.6,61,0.94,1152,0,1,67,90,,,,,,,,
,21:00:00,11.6,51,0.94,963,0,1,67,90,,,,,,,,
,22:00:00,11.6,49,0.94,925,0,1,67,94,,,,,,,,
,23:00:00,11.6,44,0.94,831,0,1,67,94,,,,,,,,
,00:00:00,11.5,44,0.94,824,0,1,67,94,,,,,,,,
08-12-2021,01:00:00,11.4,84,0.93,1543,0,1,70,89,,,,,,,,
,02:00:00,11.4,84,0.93,1543,0,1,70,89,,,,,,,,
,03:00:00,11.4,84,0.93,1543,0,1,70,89,,,,,,,,
,04:00:00,11.4,84,0.93,1543,0,1,80,50,,,,,,,,
,05:00:00,11.3,88,0.93,1602,0,1,80,50,,,,,,,,
,06:00:00,11.2,100,0.93,1804,0,1,80,50,,,,,,,,
,07:00:00,11.5,120,0.93,2223,0,1,85,30,,,,,,,,
,08:00:00,11.4,137,0.93,2516,0,1,85,30,,,,,,,,
,09:00:00,11.4,137,0.93,2516,0,1,85,30,,,,,,,,
,10:00:00,11.5,132,0.93,2445,0,1,82,36,,,,,,,,
,11:00:00,11.5,130,0.93,2408,0,1,82,36,,,,,,,,
,12:00:00,11.5,128,0.93,2371,0,1,82,36,,,,,,,,
,13:00:00,11.6,128,0.93,2392,0,1,74,78,,,,,,,,
,14:00:00,11.4,128,0.93,2350,0,1,74,78,,,,,,,,
,15:00:00,11.4,130,0.93,2387,0,1,74,78,,,,,,,,
,16:00:00,11.4,127,0.93,2332,0,1,70,87,,,,,,,,
,17:00:00,11.6,124,0.93,2317,0,1,70,87,,,,,,,,
,18:00:00,11.8,118,0.93,2243,0,1,70,87,,,,,,,,
,19:00:00,11.7,62,0.93,1168,0,1,68,92,,,,,,,,
,20:00:00,11.7,59,0.93,1112,0,1,68,92,,,,,,,,
,21:00:00,11.7,52,0.93,980,0,1,68,92,,,,,,,,
,22:00:00,11.7,49,0.93,923,0,1,69,92,,,,,,,,
,23:00:00,11.6,45,0.93,841,0,1,69,92,,,,,,,,
,00:00:00,11.6,44,0.93,822,0,1,69,92,,,,,,,,
09-12-2021,01:00:00,11.4,81,0.92,1471,0,1,73,84,,,,,,,,
,02:00:00,11.4,81,0.92,1471,0,1,73,84,,,,,,,,
,03:00:00,11.4,81,0.92,1471,0,1,73,84,,,,,,,,
,04:00:00,11.4,81,0.92,1471,0,1,82,58,,,,,,,,
,05:00:00,11.3,96,0.92,1729,0,1,82,58,,,,,,,,
,06:00:00,11.2,111,0.92,1981,0,1,82,58,,,,,,,,
,07:00:00,11.5,122,0.92,2236,0,1,87,45,,,,,,,,
,08:00:00,11.4,135,0.92,2452,0,1,87,45,,,,,,,,
,09:00:00,11.5,132,0.92,2419,0,1,87,45,,,,,,,,
,10:00:00,11.5,130,0.92,2382,0,1,81,51,,,,,,,,
,11:00:00,11.5,130,0.92,2382,0,1,81,51,,,,,,,,
,12:00:00,11.5,99,0.92,1814,0,1,81,51,,,,,,,,
,13:00:00,11.6,136,0.92,2514,0,1,75,70,,,,,,,,
,14:00:00,11.6,118,0.92,2181,0,1,75,70,,,,,,,,
,15:00:00,11.6,128,0.92,2366,0,1,75,70,,,,,,,,
,16:00:00,11.6,132,0.92,2440,0,1,71,87,,,,,,,,
,17:00:00,11.5,124,0.92,2272,0,1,71,87,,,,,1,,,
,18:00:00,11.8,107,0.92,2012,0,1,71,87,,,,,1,,,
,19:00:00,11.7,61,0.92,1137,0,1,69,90,,,,,,,,
,20:00:00,11.7,59,0.92,1100,0,1,69,90,,,,,,,,
,21:00:00,11.8,52,0.92,978,0,1,69,90,,,,,,,,
,22:00:00,11.8,49,0.92,921,0,1,68,92,,,,,,,,
,23:00:00,11.8,44,0.92,827,0,1,68,92,,,,,,,,
,00:00:00,11.8,44,0.92,827,0,1,68,92,,,,,,,,
10-12-2021,01:00:00,11.7,88,0.94,1676,0,1,71,91,,,,,,,,
,02:00:00,11.7,88,0.94,1676,0,1,71,91,,,,,,,,
,03:00:00,11.7,88,0.94,1676,0,1,71,91,,,,,,,,
,04:00:00,11.6,88,0.94,1662,0,1,79,72,,,,,,,,
,05:00:00,11.6,93,0.94,1756,0,1,79,72,,,,,,,,
,06:00:00,11.5,103,0.94,1929,0,1,79,72,,,,,,,,
,07:00:00,11.4,127,0.94,2357,0,1,81,54,,,,,,,,
,08:00:00,11.4,138,0.94,2561,0,1,81,54,,,,,,,,
,09:00:00,11.4,141,0.94,2617,0,1,81,54,,,,,,,,
,10:00:00,11.6,136,0.94,2569,0,1,79,57,,,,,,,,
,11:00:00,11.5,136,0.94,2546,0,1,79,57,,,,,,,,
,12:00:00,11.5,132,0.94,2471,0,1,79,57,,,,,,,,
,13:00:00,11.6,130,0.94,2455,0,1,73,86,,,,,,,,
,14:00:00,11.6,130,0.94,2455,0,1,73,86,,,,,,,,
,15:00:00,11.2,128,0.94,2334,0,1,73,86,,,,,,,,
,16:00:00,11.7,122,0.94,2324,0,1,70,91,,,,,,,,
,17:00:00,11.7,118,0.94,2248,0,1,70,91,,,,,,,,
,18:00:00,11.9,112,0.94,2170,0,1,70,91,,,,,,,,
,19:00:00,11.7,61,0.94,1162,0,1,70,91,,,,,,,,
,20:00:00,11.7,59,0.94,1124,0,1,68,94,,,,,,,,
,21:00:00,11.7,56,0.94,1067,0,1,68,94,,,,,,,,
,22:00:00,11.8,50,0.94,961,0,1,68,94,,,,,,,,
,23:00:00,11.8,45,0.94,865,0,1,68,94,,,,,,,,
,00:00:00,11.8,44,0.94,845,0,1,68,94,,,,,,,,
11-12-2021,01:00:00,11.7,88,0.92,1641,0,1,69,96,,,,,,,,
,02:00:00,11.7,88,0.92,1641,0,1,69,96,,,,,,,,
,03:00:00,11.7,90,0.92,1678,0,1,69,96,,,,,,,,
,04:00:00,11.6,92,0.92,1701,0,1,82,49,,,,,,,,
,05:00:00,11.4,95,0.92,1726,0,1,82,49,,,,,,,,
,06:00:00,11.3,106,0.92,1909,0,1,82,49,,,,,,,,
,07:00:00,11.5,116,0.92,2126,0,1,86,36,,,,,,,,
,08:00:00,11.2,140,0.92,2499,0,1,86,36,,,,,,,,
,09:00:00,11.2,140,0.92,2499,0,1,86,36,,,,,,,,
,10:00:00,11.8,136,0.92,2557,0,1,79,44,,,,,,,,
,11:00:00,11.5,155,0.92,2840,0,1,79,44,,,,,,,,
,12:00:00,11.6,152,0.92,2810,0,1,79,44,1,,,,,,,
,13:00:00,11.6,147,0.92,2717,0,1,71,76,1,,,,,,,
,14:00:00,11.4,147,0.92,2670,0,1,71,76,,,,,,,,
,15:00:00,11.4,155,0.92,2816,0,1,71,76,,,,,,,,
,16:00:00,11.4,155,0.92,2816,0,1,69,81,,,,,,,,
,17:00:00,11.4,146,0.92,2652,0,1,69,81,,,,,,,,
,18:00:00,11.8,134,0.92,2520,0,1,69,81,,,,,,,,
,19:00:00,11.7,61,0.92,1137,0,1,69,94,,,,,,,,
,20:00:00,11.7,59,0.92,1100,0,1,69,94,,,,,,,,
,21:00:00,11.7,56,0.92,1044,0,1,69,94,,,,,,,,
,22:00:00,11.8,50,0.92,940,0,1,65,92,,,,,,,,
,23:00:00,11.8,45,0.92,846,0,1,65,92,,,,,,,,
,00:00:00,11.8,44,0.92,827,0,1,65,92,,,,,,,,
12-12-2021,01:00:00,11.4,100,0.97,1915,1,1,68,94,,,,,,,,
,02:00:00,11.4,100,0.97,1915,1,1,68,94,,,,,,,,
,03:00:00,11.4,100,0.97,1915,1,1,68,94,,,,,,,,
,04:00:00,11.4,100,0.97,1915,1,1,82,46,,,,,,,,
,05:00:00,11.2,106,0.97,1995,1,1,82,46,,,,,,,,
,06:00:00,11.2,109,0.97,2051,1,1,82,46,,,,,,,,
,07:00:00,11.2,142,0.97,2672,1,1,85,38,,,,,,,,
,08:00:00,11.3,169,0.97,3208,1,1,85,38,,,,,,,,
,09:00:00,11.3,171,0.97,3246,1,1,85,38,,,,,,,,
,10:00:00,11.3,167,0.97,3170,1,1,78,44,,,,,,,,
,11:00:00,11.3,167,0.97,3170,1,1,78,44,,,,,,,,
,12:00:00,11.4,160,0.97,3064,1,1,78,44,,,,,,,,
,13:00:00,11.4,142,0.97,2720,1,1,68,78,,,,,,,,
,14:00:00,11.5,152,0.97,2937,1,1,68,78,,,,,,,,
,15:00:00,11.4,136,0.97,2605,1,1,68,78,,,,,,,,
,16:00:00,11.6,75,0.97,1462,1,1,65,84,,,,,,,,
,17:00:00,11.5,134,0.97,2589,1,1,65,84,,,,,,,,
,18:00:00,11.4,118,0.97,2260,1,1,65,84,,,,,,,,
,19:00:00,11.7,62,0.97,1219,1,1,67,88,,,,,,,,
,20:00:00,11.6,60,0.97,1169,1,1,67,88,,,,,,,,
,21:00:00,11.8,54,0.97,1071,1,1,67,88,,,,,,,,
,22:00:00,11.7,49,0.97,963,1,1,62,93,,,,,,,,
,23:00:00,11.7,44,0.97,865,1,1,62,93,,,,,,,,
,00:00:00,11.7,44,0.97,865,1,1,62,93,,,,,,,,
13-12-2021,01:00:00,11.6,79,0.97,1540,0,1,67,94,,,,,,,,
,02:00:00,11.6,79,0.97,1540,0,1,67,94,,,,,,,,
,03:00:00,11.6,79,0.97,1540,0,1,67,94,,,,,,,,
,04:00:00,11.4,82,0.97,1571,0,1,76,44,,,,,,,,
,05:00:00,11.4,82,0.97,1571,0,1,76,44,,,,,,,,
,06:00:00,11.5,101,0.97,1951,0,1,76,44,,,,,,,,
,07:00:00,11.2,150,0.97,2823,0,1,82,30,,,,,,,,
,08:00:00,11.5,172,0.97,3323,0,1,82,30,,,,,,,,
,09:00:00,11.5,171,0.97,3304,0,1,82,30,,,,,,,,
,10:00:00,11.6,176,0.97,3430,0,1,79,40,,,,,,,,
,11:00:00,11.6,180,0.97,3508,0,1,79,40,,,,,,,,
,12:00:00,11.6,171,0.97,3333,0,1,79,40,,,,,,,,
,13:00:00,11.6,163,0.97,3177,0,1,70,80,,,,,,,,
,14:00:00,11.5,156,0.97,3014,0,1,70,80,,,,,,,,
,15:00:00,11.6,146,0.97,2845,0,1,70,80,,,,,,,,
,16:00:00,11.6,134,0.97,2612,0,1,67,88,,,,,,,,
,17:00:00,11.7,124,0.97,2437,0,1,67,88,,,,,,,,
,18:00:00,11.8,118,0.97,2339,0,1,67,88,,,,,,,,
,19:00:00,11.7,62,0.97,1219,0,1,63,91,,,,,,,,
,20:00:00,11.6,58,0.97,1130,0,1,63,91,,,,,,,,
,21:00:00,11.6,53,0.97,1033,0,1,63,91,,,,,,,,
,22:00:00,11.7,49,0.97,963,0,1,64,94,,,,,,,,
,23:00:00,11.7,45,0.97,885,0,1,64,94,,,,,,,,
,00:00:00,11.6,44,0.97,858,0,1,64,94,,,,,,,,
14-12-2021,01:00:00,11.6,81,0.96,1562,0,1,66,94,,,,,,,,
,02:00:00,11.6,81,0.96,1562,0,1,66,94,,,,,,,,
,03:00:00,11.6,81,0.96,1562,0,1,66,94,,,,,,,,
,04:00:00,11.4,81,0.96,1535,0,1,77,47,,,,,,,,
,05:00:00,11.3,90,0.96,1691,0,1,77,47,,,,,,,,
